long,lat,nombre,barrio
-58.48747735,-34.62112878,"ESCALADA DE SAN MARTIN, R. 3717",Floresta
-58.48961587,-34.62292575,"ESCALADA DE SAN MARTIN, R. 3949",Floresta
-58.49153341,-34.62451124,"ESCALADA DE SAN MARTIN, R. 4167",Floresta
-58.49422452,-34.62675765,"ESCALADA DE SAN MARTIN, R. 4424",Velez Sarsfield
-58.50460334,-34.57554524,ESCOBAR 2492,Villa Pueyrredon
-58.50495072,-34.57575799,ESCOBAR 2504,Villa Pueyrredon
-58.50731521,-34.57722097,ESCOBAR 2724,Villa Pueyrredon
-58.51001244,-34.57888565,ESCOBAR 2960,Villa Pueyrredon
-58.4174933,-34.65184153,ESQUIU 975,Nueva Pompeya
-58.49125562,-34.59244947,ESTADO PLURINACIONAL DE BOLIVIA 3561,Agronomia
-58.492783,-34.59075713,ESTADO PLURINACIONAL DE BOLIVIA 3795,Agronomia
-58.49573147,-34.58749654,ESTADO PLURINACIONAL DE BOLIVIA 4257,Villa Pueyrredon
-58.49779688,-34.5852105,ESTADO PLURINACIONAL DE BOLIVIA 4575,Villa Pueyrredon
-58.4991045,-34.58376654,ESTADO PLURINACIONAL DE BOLIVIA 4745,Villa Pueyrredon
-58.50070039,-34.58201176,ESTADO PLURINACIONAL DE BOLIVIA 4957,Villa Pueyrredon
-58.39294405,-34.6192496,ESTADOS UNIDOS 1888,San Cristobal
-58.39576695,-34.61960135,ESTADOS UNIDOS 2096,San Cristobal
-58.39803481,-34.61965979,ESTADOS UNIDOS 2250,San Cristobal
-58.40035635,-34.61975142,ESTADOS UNIDOS 2436,San Cristobal
-58.40231318,-34.61982897,ESTADOS UNIDOS 2608,San Cristobal
-58.40523684,-34.62035788,ESTADOS UNIDOS 2820,San Cristobal
-58.40885432,-34.6211841,ESTADOS UNIDOS 3080,San Cristobal
-58.52334131,-34.64865862,ESTERO BELLACO 6944,Liniers
-58.51657708,-34.63873262,ESTEVES SAGUI 70,Liniers
-58.46994339,-34.58936398,ESTOMBA 150,Paternal
-58.4650332,-34.57807232,ESTOMBA 1374,Villa Ortuzar
-58.46533068,-34.57751228,ESTOMBA 1410,Villa Ortuzar
-58.46744955,-34.57508822,ESTOMBA 1650,Villa Ortuzar
-58.4690322,-34.57367749,ESTOMBA 1790,Villa Ortuzar
-58.4263228,-34.63053604,ESTRADA 16,Parque Chacabuco
-58.42991037,-34.63104553,ESTRADA 292,Parque Chacabuco
-58.43211381,-34.63137335,ESTRADA 450,Parque Chacabuco
-58.43597209,-34.63194799,ESTRADA 774,Parque Chacabuco
-58.50796573,-34.57503829,EZEIZA 2653,Villa Pueyrredon
-58.50992382,-34.57619348,EZEIZA 2827,Villa Pueyrredon
-58.51142556,-34.57708931,EZEIZA 2947,Villa Pueyrredon
-58.4553093,-34.62793895,"FALCON, RAMON L.,CNEL. 1856",Flores
-58.45725018,-34.62856872,"FALCON, RAMON L.,CNEL. 2008",Flores
-58.4604454,-34.62959767,"FALCON, RAMON L.,CNEL. 2284",Flores
-58.46329575,-34.63045828,"FALCON, RAMON L.,CNEL. 2480",Flores
-58.46540336,-34.63109421,"FALCON, RAMON L.,CNEL. 2626",Flores
-58.4679872,-34.6318914,"FALCON, RAMON L.,CNEL. 2834",Flores
-58.47116511,-34.63278822,"FALCON, RAMON L.,CNEL. 3056",Flores
-58.47597955,-34.63392763,"FALCON, RAMON L.,CNEL. 3496",Floresta
-58.47925037,-34.63469007,"FALCON, RAMON L.,CNEL. 3766",Floresta
-58.48353393,-34.63567594,"FALCON, RAMON L.,CNEL. 4050",Velez Sarsfield
-58.48846763,-34.63686034,"FALCON, RAMON L.,CNEL. 4362",Velez Sarsfield
-58.4895216,-34.63712416,"FALCON, RAMON L.,CNEL. 4420",Velez Sarsfield
-58.49277083,-34.63788504,"FALCON, RAMON L.,CNEL. 4644",Villa Luro
-58.49703069,-34.63844398,"FALCON, RAMON L.,CNEL. 4950",Villa Luro
-58.49990084,-34.63882337,"FALCON, RAMON L.,CNEL. 5154",Villa Luro
-58.42428603,-34.64396677,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 988",Nueva Pompeya
-58.4268825,-34.64666542,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 1312",Nueva Pompeya
-58.44050898,-34.6574348,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 2781",Villa Soldati
-58.45503856,-34.66962231,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4050",Villa Soldati
-58.45503856,-34.66962231,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4050",Villa Soldati
-58.45503856,-34.66962231,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4050",Villa Soldati
-58.45503856,-34.66962231,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4050",Villa Soldati
-58.46641,-34.67935461,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 5411",Villa Lugano
-58.47101129,-34.68342958,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 5791",Villa Lugano
-58.47095417,-34.68342591,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 5921",Villa Lugano
-58.44580548,-34.63219921,"FERNANDEZ MORENO, BALDOMERO 1391",Parque Chacabuco
-58.44768056,-34.63280056,"FERNANDEZ MORENO, BALDOMERO 1559",Parque Chacabuco
-58.45050414,-34.63370741,"FERNANDEZ MORENO, BALDOMERO 1777",Parque Chacabuco
-58.45220174,-34.63424401,"FERNANDEZ MORENO, BALDOMERO 1927",Parque Chacabuco
-58.45426691,-34.63489692,"FERNANDEZ MORENO, BALDOMERO 2107",Flores
-58.45909982,-34.63815724,"FERNANDEZ MORENO, BALDOMERO 2525",Flores
-58.46041062,-34.63918523,"FERNANDEZ MORENO, BALDOMERO 2705",Flores
-58.46303697,-34.64103406,"FERNANDEZ MORENO, BALDOMERO 3095",Flores
-58.46522626,-34.64244331,"FERNANDEZ MORENO, BALDOMERO 3249",Flores
-58.42949536,-34.66332103,FERRE 2505,Villa Soldati
-58.43048856,-34.66387004,FERRE 2605,Villa Soldati
-58.43225538,-34.66483729,FERRE 2749,Villa Soldati
-58.47022946,-34.69678422,FERRE 6925,Villa Riachuelo
-58.43893776,-34.54918618,"FIGUEROA ALCORTA, PRES. AV. 6871",Belgrano
-58.44915264,-34.54681978,"FIGUEROA ALCORTA, PRES. AV. 7576",Belgrano
-58.450352,-34.54655215,"FIGUEROA ALCORTA, PRES. AV. 7651",Belgrano
-58.37254049,-34.6279089,FINOCHIETTO ENRIQUE DR. 510,Barracas
-58.37389012,-34.62843094,FINOCHIETTO ENRIQUE DR. 626,Barracas
-58.37471785,-34.62870551,FINOCHIETTO ENRIQUE DR. 706,Barracas
-58.38211385,-34.63297013,FINOCHIETTO ENRIQUE DR. 1270,Barracas
-58.38906986,-34.63538316,FINOCHIETTO ENRIQUE DR. 1814,Barracas
-58.43974776,-34.58713633,FITZ ROY 1340,Palermo
-58.4375969,-34.58520808,FITZ ROY 1560,Palermo
-58.43682534,-34.58453436,FITZ ROY 1640,Palermo
-58.43585452,-34.58368498,FITZ ROY 1750,Palermo
-58.43449408,-34.58249475,FITZ ROY 1912,Palermo
-58.43122586,-34.57963447,FITZ ROY 2278,Palermo
-58.43029538,-34.5788176,FITZ ROY 2368,Palermo
-58.42955639,-34.57817047,FITZ ROY 2442,Palermo
-58.43271181,-34.6144255,"FLORES, VENANCIO, GRAL. 126",Caballito
-58.51554415,-34.63971411,FONROUGE 36,Liniers
-58.51230108,-34.6422941,FONROUGE 350,Liniers
-58.50962162,-34.64394851,FONROUGE 556,Liniers
-58.50648919,-34.64635296,FONROUGE 828,Liniers
-58.49821048,-34.65281314,FONROUGE 1560,Mataderos
-58.49182061,-34.65781619,FONROUGE 2148,Mataderos
-58.48838907,-34.66053869,FONROUGE 2450,Mataderos
-58.48572829,-34.66256528,FONROUGE 2706,Villa Lugano
-58.48225286,-34.66527347,FONROUGE 2990,Villa Lugano
-58.47970028,-34.66725157,FONROUGE 3180,Villa Lugano
-58.4751758,-34.67078842,FONROUGE 3594,Villa Lugano
-58.45872222,-34.58006648,FOREST AV. 1094,Chacarita
-58.46126992,-34.57731468,FOREST AV. 1274,Villa Ortuzar
-58.46519181,-34.57393857,FOREST AV. 1610,Villa Ortuzar
-58.4317474,-34.62103471,FORMOSA 238,Caballito
-58.44823052,-34.58655026,FRAGA 235,Chacarita
-58.45903041,-34.60105721,FRAGATA PRES. SARMIENTO 2141,Paternal
-58.45872517,-34.60007303,FRAGATA PRES. SARMIENTO 2235,Paternal
-58.45798408,-34.59753572,FRAGATA PRES. SARMIENTO 2461,Paternal
-58.51648827,-34.58757638,FRANCO 3647,Villa Devoto
-58.45061539,-34.61142797,FRANKLIN 1130,Caballito
-58.43064141,-34.58618883,FRAY JUSTO SANTAMARIA DE ORO 1768,Palermo
-58.42848471,-34.58377965,FRAY JUSTO SANTAMARIA DE ORO 2030,Palermo
-58.42653605,-34.58160065,FRAY JUSTO SANTAMARIA DE ORO 2278,Palermo
-58.4251961,-34.58011294,FRAY JUSTO SANTAMARIA DE ORO 2424,Palermo
-58.42160011,-34.57623495,FRAY JUSTO SANTAMARIA DE ORO 2774,Palermo
-58.42103407,-34.57554328,FRAY JUSTO SANTAMARIA DE ORO 2836,Palermo
-58.44388003,-34.5798359,"FREIRE, RAMON, CAP. GRAL. 121",Colegiales
-58.44849209,-34.57724228,"FREIRE, RAMON, CAP. GRAL. 664",Colegiales
-58.44914809,-34.57683906,"FREIRE, RAMON, CAP. GRAL. 711",Colegiales
-58.45233539,-34.57549495,"FREIRE, RAMON, CAP. GRAL. 980",Colegiales
-58.45371155,-34.57468616,"FREIRE, RAMON, CAP. GRAL. 1071",Colegiales
-58.45551763,-34.57372271,"FREIRE, RAMON, CAP. GRAL. 1257",Colegiales
-58.45620041,-34.57335678,"FREIRE, RAMON, CAP. GRAL. 1323",Colegiales
-58.46612871,-34.56453483,"FREIRE, RAMON, CAP. GRAL. 2313",Belgrano
-58.46687825,-34.56367194,"FREIRE, RAMON, CAP. GRAL. 2401",Belgrano
-58.39774393,-34.59176666,FRENCH 2262,Recoleta
-58.40228463,-34.58912547,FRENCH 2722,Recoleta
-58.40456463,-34.5877944,FRENCH 2920,Recoleta
-58.41192733,-34.58275198,FRENCH 3691,Palermo
-58.44668431,-34.61529045,"GAINZA, MARTIN DE, GRAL. 588",Caballito
-58.44656599,-34.6131525,"GAINZA, MARTIN DE, GRAL. 716",Caballito
-58.44665367,-34.61052851,"GAINZA, MARTIN DE, GRAL. 934",Caballito
-58.44661812,-34.60932041,"GAINZA, MARTIN DE, GRAL. 1040",Caballito
-58.45368538,-34.60733291,GALICIA 1026,Caballito
-58.45765281,-34.60933829,GALICIA 1370,Caballito
-58.46427615,-34.61238449,GALICIA 1966,Villa Gral. Mitre
-58.46693179,-34.61379146,GALICIA 2160,Villa Gral. Mitre
-58.46864093,-34.6146978,GALICIA 2310,Villa Gral. Mitre
-58.47106775,-34.61597865,GALICIA 2524,Villa Gral. Mitre
-58.47372971,-34.61739017,GALICIA 2738,Villa Santa Rita
-58.48025545,-34.62073792,GALICIA 3241,Villa Santa Rita
-58.48358278,-34.62315106,GALICIA 3653,Villa Santa Rita
-58.52030879,-34.63063037,"GAMBOA, MARCELO 6145",Versalles
-58.52300313,-34.63119485,"GAMBOA, MARCELO 6387",Versalles
-58.52654913,-34.63193648,"GAMBOA, MARCELO 6749",Versalles
-58.52919669,-34.63249518,"GAMBOA, MARCELO 6975",Versalles
-58.52718293,-34.63266822,GANA 566,Versalles
-58.47661488,-34.58091145,GANDARA 2355,Parque Chas
-58.48204426,-34.58390804,GANDARA 2927,Parque Chas
-58.48298134,-34.58448627,GANDARA 3083,Parque Chas
-58.4852194,-34.58587046,GANDARA 3295,Parque Chas
-58.44842809,-34.60849074,GAONA AV. 1343,Caballito
-58.45089503,-34.60982799,GAONA AV. 1593,Caballito
-58.45295447,-34.61093876,GAONA AV. 1747,Caballito
-58.45539858,-34.61214485,GAONA AV. 1951,Caballito
-58.46133721,-34.61450356,GAONA AV. 2457,Villa Gral. Mitre
-58.46404546,-34.61551472,GAONA AV. 2673,Villa Gral. Mitre
-58.46654304,-34.61655871,GAONA AV. 2885,Villa Gral. Mitre
-58.46831275,-34.6173254,GAONA AV. 3013,Villa Gral. Mitre
-58.47063535,-34.61852217,GAONA AV. 3219,Villa Gral. Mitre
-58.47357068,-34.62007668,GAONA AV. 3443,Villa Santa Rita
-58.47503708,-34.62083629,GAONA AV. 3561,Villa Santa Rita
-58.4825201,-34.62443992,GAONA AV. 4165,Villa Santa Rita
-58.48360344,-34.62488935,GAONA AV. 4253,Floresta
-58.48590077,-34.625831,GAONA AV. 4431,Floresta
-58.48853893,-34.62691692,GAONA AV. 4665,Floresta
-58.49096114,-34.62792925,GAONA AV. 4867,Velez Sarsfield
-58.51611581,-34.64664028,GARCIA DE COSSIO 6393,Liniers
-58.51713962,-34.64756073,GARCIA DE COSSIO 6509,Liniers
-58.51865592,-34.6489415,GARCIA DE COSSIO 6727,Liniers
-58.52056129,-34.65065178,GARCIA DE COSSIO 7035,Liniers
-58.52242363,-34.65232586,GARCIA DE COSSIO 7287,Liniers
-58.52385685,-34.65361954,GARCIA DE COSSIO 7451,Liniers
-58.50171153,-34.64678791,"GARCIA GRANDE DE ZEQUEIRA, SEVERO 5635",Mataderos
-58.50406087,-34.6490326,"GARCIA GRANDE DE ZEQUEIRA, SEVERO 5951",Mataderos
-58.50651233,-34.65152741,"GARCIA GRANDE DE ZEQUEIRA, SEVERO 6234",Mataderos
-58.50788995,-34.65267245,"GARCIA GRANDE DE ZEQUEIRA, SEVERO 6385",Mataderos
-58.50972459,-34.65442477,"GARCIA GRANDE DE ZEQUEIRA, SEVERO 6645",Mataderos
-58.51041377,-34.65511887,"GARCIA GRANDE DE ZEQUEIRA, SEVERO 6785",Mataderos
-58.51341043,-34.65801309,"GARCIA GRANDE DE ZEQUEIRA, SEVERO 7197",Mataderos
-58.44520848,-34.61888475,"GARCIA LORCA, FEDERICO 219",Caballito
-58.46421997,-34.5977083,"GARCIA, JUAN AGUSTIN 1166",Paternal
-58.46520515,-34.60085017,"GARCIA, JUAN AGUSTIN 1456",Paternal
-58.46776863,-34.60332444,"GARCIA, JUAN AGUSTIN 1770",Villa Gral. Mitre
-58.47034286,-34.60444308,"GARCIA, JUAN AGUSTIN 1948",Villa Gral. Mitre
-58.47380775,-34.60603728,"GARCIA, JUAN AGUSTIN 2208",Villa Gral. Mitre
-58.47908608,-34.60881347,"GARCIA, JUAN AGUSTIN 2654",Villa Gral. Mitre
-58.48135808,-34.61001439,"GARCIA, JUAN AGUSTIN 2832",Villa Santa Rita
-58.48522998,-34.6120319,"GARCIA, JUAN AGUSTIN 3140",Villa Santa Rita
-58.48757233,-34.6132802,"GARCIA, JUAN AGUSTIN 3338",Villa Santa Rita
-58.48960818,-34.61437656,"GARCIA, JUAN AGUSTIN 3506",Villa Santa Rita
-58.49206505,-34.61630803,"GARCIA, JUAN AGUSTIN 3808",Villa Santa Rita
-58.49399898,-34.61795761,"GARCIA, JUAN AGUSTIN 4038",Floresta
-58.49610654,-34.61971224,"GARCIA, JUAN AGUSTIN 4292",Floresta
-58.4977463,-34.62106336,"GARCIA, JUAN AGUSTIN 4464",Floresta
-58.50116901,-34.62292057,"GARCIA, JUAN AGUSTIN 4774",Velez Sarsfield
-58.50310011,-34.62388284,"GARCIA, JUAN AGUSTIN 4960",Velez Sarsfield
-58.50648797,-34.62690829,"GARCIA, JUAN AGUSTIN 5238",Velez Sarsfield
-58.50867161,-34.62884191,"GARCIA, JUAN AGUSTIN 5446",Villa Luro
-58.51039555,-34.63038618,"GARCIA, JUAN AGUSTIN 5632",Villa Luro
-58.51230942,-34.63208446,"GARCIA, JUAN AGUSTIN 5846",Versalles
-58.44907706,-34.54793954,"GARCIA, MANUEL J., ALTE. 1005",Belgrano
-58.44935551,-34.54921428,"GARCIA, MANUEL J., ALTE. 1113",Belgrano
-58.44262499,-34.56606568,"GARCIA, TEODORO 2039",Palermo
-58.44427749,-34.56794331,"GARCIA, TEODORO 2285",Palermo
-58.44841972,-34.57323952,"GARCIA, TEODORO 2825",Colegiales
-58.45344091,-34.58195171,"GARCIA, TEODORO 3691",Chacarita
-58.50686176,-34.66972678,"GARZON, EUGENIO, GRAL. 7487",Mataderos
-58.48476953,-34.65055339,"GARZON, EUGENIO, GRAL. AV. 4773",Parque Avellaneda
-58.49194793,-34.65683064,"GARZON, EUGENIO, GRAL. AV. 5628",Mataderos
-58.49342108,-34.65808564,"GARZON, EUGENIO, GRAL. AV. 5810",Mataderos
-58.42389626,-34.61202251,GASCON 37,Almagro
-58.49191937,-34.58401372,GAVILAN 4350,Villa Pueyrredon
-58.49319388,-34.58260544,GAVILAN 4550,Villa Pueyrredon
-58.4938403,-34.58189604,GAVILAN 4640,Villa Pueyrredon
-58.47639893,-34.58032702,GINEBRA 3939,Parque Chas
-58.46554186,-34.58828003,GIRARDOT 1350,Villa Ortuzar
-58.46785077,-34.58658676,GIRARDOT 1526,Villa Ortuzar
-58.45272234,-34.58131882,GIRIBONE 689,Chacarita
-58.45622871,-34.58016916,GIRIBONE 953,Chacarita
-58.45833456,-34.57973845,GIRIBONE 1165,Chacarita
-58.45977817,-34.57966273,GIRIBONE 1249,Chacarita
-58.46209409,-34.57958446,GIRIBONE 1413,Villa Ortuzar
-58.46529578,-34.57949074,GIRIBONE 1641,Villa Ortuzar
-58.46764068,-34.57942104,GIRIBONE 1829,Villa Ortuzar
-58.48365498,-34.58391338,GIRIBONE 3084,Parque Chas
-58.48634354,-34.58558821,GIRIBONE 3348,Parque Chas
-58.43638901,-34.58914462,GODOY CRUZ 1471,Palermo
-58.43433411,-34.58779758,GODOY CRUZ 1653,Palermo
-58.43258076,-34.58669757,GODOY CRUZ 1825,Palermo
-58.43065486,-34.58490051,GODOY CRUZ 2055,Palermo
-58.42834723,-34.58227277,GODOY CRUZ 2355,Palermo
-58.42672291,-34.58041902,GODOY CRUZ 2535,Palermo
-58.42496524,-34.57843174,GODOY CRUZ 2725,Palermo
-58.42265322,-34.57594913,GODOY CRUZ 2985,Palermo
-58.42156352,-34.57405797,GODOY CRUZ 3150,Palermo
-58.49069791,-34.67882075,GOLETA SANTA CRUZ 6711,Villa Lugano
-58.49239233,-34.67927258,GOLETA SANTA CRUZ 6851,Villa Lugano
-58.40600282,-34.60553327,"GOMEZ, VALENTIN 2824",Balvanera
-58.40802058,-34.60540947,"GOMEZ, VALENTIN 2992",Balvanera
-58.41193685,-34.60515863,"GOMEZ, VALENTIN 3294",Balvanera
-58.48774176,-34.6118238,"GONZALEZ, ELPIDIO 3263",Villa Santa Rita
-58.48997293,-34.61300424,"GONZALEZ, ELPIDIO 3465",Villa Santa Rita
-58.49190792,-34.61428697,"GONZALEZ, ELPIDIO 3665",Villa Santa Rita
-58.49284001,-34.61507194,"GONZALEZ, ELPIDIO 3789",Villa Santa Rita
-58.49457027,-34.61655414,"GONZALEZ, ELPIDIO 3987",Monte Castro
-58.49733445,-34.6189136,"GONZALEZ, ELPIDIO 4293",Monte Castro
-58.49968238,-34.62069691,"GONZALEZ, ELPIDIO 4529",Monte Castro
-58.50267107,-34.62230887,"GONZALEZ, ELPIDIO 4745",Monte Castro
-58.50538345,-34.62404248,"GONZALEZ, ELPIDIO 4977",Monte Castro
-58.50920662,-34.62754048,"GONZALEZ, ELPIDIO 5297",Villa Luro
-58.51072836,-34.62890683,"GONZALEZ, ELPIDIO 5455",Villa Luro
-58.51408404,-34.63193684,"GONZALEZ, ELPIDIO 5873",Versalles
-58.48683324,-34.62142537,"GONZALEZ, JOAQUIN V. 1252",Floresta
-58.48767038,-34.62075667,"GONZALEZ, JOAQUIN V. 1332",Floresta
-58.4888698,-34.61980185,"GONZALEZ, JOAQUIN V. 1448",Floresta
-58.49217155,-34.61716715,"GONZALEZ, JOAQUIN V. 1760",Floresta
-58.49431326,-34.61544676,"GONZALEZ, JOAQUIN V. 1946",Monte Castro
-58.52247232,-34.63915272,"GORDILLO, TIMOTEO 24",Liniers
-58.52219088,-34.64113572,"GORDILLO, TIMOTEO 184",Liniers
-58.52162282,-34.64534677,"GORDILLO, TIMOTEO 576",Liniers
-58.5214587,-34.64656196,"GORDILLO, TIMOTEO 720",Liniers
-58.51923781,-34.64899403,"GORDILLO, TIMOTEO 980",Liniers
-58.51484161,-34.65229896,"GORDILLO, TIMOTEO 1330",Mataderos
-58.49948223,-34.66432877,"GORDILLO, TIMOTEO 2654",Mataderos
-58.49841657,-34.66521868,"GORDILLO, TIMOTEO 2770",Mataderos
-58.48562081,-34.67564956,"GORDILLO, TIMOTEO 3891",Villa Lugano
-58.48347495,-34.67729464,"GORDILLO, TIMOTEO 4090",Villa Lugano
-58.48325235,-34.67747716,"GORDILLO, TIMOTEO 4106",Villa Lugano
-58.48098114,-34.67937192,"GORDILLO, TIMOTEO 4256",Villa Lugano
-58.47725938,-34.68237445,"GORDILLO, TIMOTEO 4551",Villa Lugano
-58.47455119,-34.6844269,"GORDILLO, TIMOTEO 4781",Villa Riachuelo
-58.47230052,-34.6861326,"GORDILLO, TIMOTEO 4965",Villa Riachuelo
-58.46789105,-34.68947057,"GORDILLO, TIMOTEO 5339",Villa Riachuelo
-58.46605147,-34.69086603,"GORDILLO, TIMOTEO 5495",Villa Riachuelo
-58.46441053,-34.69210569,"GORDILLO, TIMOTEO 5611",Villa Riachuelo
-58.43735956,-34.5665193,GOROSTIAGA 1750,Palermo
-58.41883661,-34.5955086,GORRITI 3818,Palermo
-58.42333761,-34.59511426,GORRITI 4142,Palermo
-58.42586031,-34.59304,GORRITI 4474,Palermo
-58.43597214,-34.58592302,GORRITI 5468,Palermo
-58.4380022,-34.58437945,GORRITI 5676,Palermo
-58.43901595,-34.58362056,GORRITI 5770,Palermo
-58.44227209,-34.58118252,GORRITI 6080,Palermo
-58.42786612,-34.62512371,"GOYENA, PEDRO AV. 33",Caballito
-58.43051924,-34.62555818,"GOYENA, PEDRO AV. 234",Caballito
-58.43311637,-34.62583228,"GOYENA, PEDRO AV. 426",Caballito
-58.43816564,-34.62622365,"GOYENA, PEDRO AV. 728",Caballito
-58.44365585,-34.62692189,"GOYENA, PEDRO AV. 1122",Caballito
-58.447459,-34.62764795,"GOYENA, PEDRO AV. 1430",Caballito
-58.45126531,-34.62838849,"GOYENA, PEDRO AV. 1642",Caballito
-58.45315911,-34.62874859,"GOYENA, PEDRO AV. 1750",Flores
-58.46720667,-34.541155,GRECIA 4307,Nuñez
-58.46845873,-34.53960595,GRECIA 4520,Nuñez
-58.5108679,-34.58891718,GRIVEO 3437,Villa Devoto
-58.51199975,-34.58961292,GRIVEO 3519,Villa Devoto
-58.51616194,-34.59217596,GRIVEO 3841,Villa Devoto
-58.51753045,-34.59301963,GRIVEO 3981,Villa Devoto
-58.51940641,-34.59417012,GRIVEO 4159,Villa Devoto
-58.4993604,-34.61744153,GUALEGUAYCHU 1966,Monte Castro
-58.50670733,-34.66508316,GUAMINI 2487,Mataderos
-58.50357582,-34.66768223,GUAMINI 2741,Mataderos
-58.50202595,-34.668974,GUAMINI 2905,Mataderos
-58.50020914,-34.67048245,GUAMINI 3057,Mataderos
-58.49610622,-34.67320294,GUAMINI 3311,Villa Lugano
-58.48025317,-34.68505755,GUAMINI 4648,Villa Lugano
-58.47674482,-34.68771922,GUAMINI 4948,Villa Riachuelo
-58.47499051,-34.6890472,GUAMINI 5090,Villa Riachuelo
-58.47263393,-34.69083129,GUAMINI 5296,Villa Riachuelo
-58.47104578,-34.69202943,GUAMINI 5416,Villa Riachuelo
-58.46859637,-34.69389153,GUAMINI 5626,Villa Riachuelo
-58.50208858,-34.64087492,GUARDIA NACIONAL 341,Villa Luro
-58.50093634,-34.64177677,GUARDIA NACIONAL 449,Villa Luro
-58.49796979,-34.64412558,GUARDIA NACIONAL 739,Mataderos
-58.49538158,-34.64620514,GUARDIA NACIONAL 951,Mataderos
-58.49312188,-34.64795197,GUARDIA NACIONAL 1119,Mataderos
-58.49137514,-34.64930239,GUARDIA NACIONAL 1293,Mataderos
-58.48898698,-34.65114935,GUARDIA NACIONAL 1521,Mataderos
-58.48612477,-34.65338772,GUARDIA NACIONAL 1791,Mataderos
-58.48510059,-34.65407832,GUARDIA NACIONAL 1860,Mataderos
-58.4819466,-34.65665526,GUARDIA NACIONAL 2119,Mataderos
-58.4779464,-34.65976609,GUARDIA NACIONAL 2491,Villa Lugano
-58.47648331,-34.66093532,GUARDIA NACIONAL 2605,Villa Lugano
-58.4696783,-34.66622488,GUARDIA NACIONAL 3205,Villa Lugano
-58.41257216,-34.60253442,GUARDIA VIEJA 3395,Balvanera
-58.41486438,-34.60185186,GUARDIA VIEJA 3559,Almagro
-58.41689794,-34.60120492,GUARDIA VIEJA 3739,Almagro
-58.41977709,-34.60073243,GUARDIA VIEJA 3941,Almagro
-58.42305628,-34.60041739,GUARDIA VIEJA 4159,Almagro
-58.42573125,-34.60015451,GUARDIA VIEJA 4327,Almagro
-58.42939209,-34.59980816,GUARDIA VIEJA 4579,Almagro
-58.43072148,-34.5814127,GUATEMALA 5440,Palermo
-58.43334373,-34.57932012,GUATEMALA 5730,Palermo
-58.43480953,-34.57814206,GUATEMALA 5880,Palermo
-58.42941436,-34.61953021,GUAYAQUIL 75,Caballito
-58.43264526,-34.61995444,GUAYAQUIL 291,Caballito
-58.44025658,-34.62190461,GUAYAQUIL 864,Caballito
-58.45654253,-34.54849111,GUAYRA 1586,Nuñez
-58.46313732,-34.55180499,GUAYRA 2200,Nuñez
-58.40959442,-34.59145292,GUEMES 3080,Recoleta
-58.45268076,-34.58595093,GUEVARA 577,Chacarita
-58.46266209,-34.5839449,GUEVARA 1341,Villa Ortuzar
-58.39160816,-34.58861786,GUIDO 1985,Recoleta
-58.44449251,-34.59947051,GURRUCHAGA 242,Villa Crespo
-58.4384415,-34.59515473,GURRUCHAGA 784,Villa Crespo
-58.43298185,-34.59169779,GURRUCHAGA 1260,Palermo
-58.43094303,-34.59038301,GURRUCHAGA 1424,Palermo
-58.42866727,-34.58891517,GURRUCHAGA 1670,Palermo
-58.42648963,-34.58750589,GURRUCHAGA 1882,Palermo
-58.42512563,-34.58663149,GURRUCHAGA 2018,Palermo
-58.42297594,-34.58514441,GURRUCHAGA 2220,Palermo
-58.42053475,-34.5826879,GURRUCHAGA 2474,Palermo
-58.51238444,-34.59726833,HABANA 3866,Villa Devoto
-58.51409168,-34.59832196,HABANA 4060,Villa Devoto
-58.51587436,-34.59942548,HABANA 4210,Villa Devoto
-58.51987772,-34.60189569,HABANA 4536,Villa Devoto
-58.52346029,-34.60410256,HABANA 4804,Villa Devoto
-58.48395029,-34.58714558,HAMBURGO 3286,Parque Chas
-58.50004501,-34.59310062,HELGUERA 3995,Agronomia
-58.50117966,-34.59185694,HELGUERA 4153,Villa Pueyrredon
-58.50237089,-34.59054498,HELGUERA 4349,Villa Pueyrredon
-58.50443869,-34.58826558,HELGUERA 4659,Villa Pueyrredon
-58.50586189,-34.58668195,HELGUERA 4833,Villa Pueyrredon
-58.50736812,-34.58502359,HELGUERA 5031,Villa Pueyrredon
-58.50872379,-34.58352335,HELGUERA 5223,Villa Pueyrredon
-58.50931338,-34.58287415,HELGUERA 5331,Villa Pueyrredon
-58.46490234,-34.58653666,HEREDIA 535,Villa Ortuzar
-58.46377857,-34.57739179,HEREDIA 1379,Villa Ortuzar
-58.46549598,-34.57543982,HEREDIA 1557,Villa Ortuzar
-58.46691175,-34.57417934,HEREDIA 1689,Villa Ortuzar
-58.36951854,-34.62996892,HERNANDARIAS 122,Boca
-58.36917135,-34.63118764,HERNANDARIAS 240,Boca
